Time,c2_system.prob,c2_system.cases,c2_system.C_dot,c2_system.Level,c2_system.state_level,c2_system.total,c2_system.D
2.500000,1.000000,105.138260,81.783638,0.000000,0.000000,105.230708,0.000161
2.600000,1.000000,113.551634,86.668869,0.000000,0.000000,113.652791,0.000219
2.700000,1.000000,122.440923,91.311384,0.000000,0.000000,122.551622,0.000292
2.800000,1.000000,131.780318,95.684982,0.000000,0.000000,131.901590,0.000385
2.900000,1.000000,141.541597,99.768254,0.000000,0.000000,141.674706,0.000502
3.000000,1.000000,151.694589,103.544453,0.000000,0.000000,151.841070,0.000646
3.100000,1.000000,162.207640,107.001294,0.000000,0.000000,162.369330,0.000823
3.200000,1.000000,173.048034,110.130711,0.000000,0.000000,173.227117,0.001037
3.300000,1.000000,184.182413,112.928580,0.000000,0.000000,184.381452,0.001295
3.400000,1.000000,195.577148,115.394409,0.000000,0.000000,195.799129,0.001602
3.500000,1.000000,207.198687,117.531015,0.000000,0.000000,207.447055,0.001967
3.600000,1.000000,219.013875,119.344196,0.000000,0.000000,219.292573,0.002395
3.700000,1.000000,230.990227,120.842392,0.000000,0.000000,231.303736,0.002896
3.800000,1.000000,243.096182,122.036355,0.000000,0.000000,243.449561,0.003477
3.900000,1.000000,255.301316,122.938828,0.000000,0.000000,255.700240,0.004147
4.000000,1.000000,267.576525,123.564228,0.000000,0.000000,268.027325,0.004917
4.100000,1.000000,279.894177,123.928352,0.000000,0.000000,280.403880,0.005796
4.200000,1.000000,292.228238,124.048096,0.000000,0.000000,292.804606,0.006795
4.300000,1.000000,304.554364,123.941188,0.000000,0.000000,305.205937,0.007926
4.400000,1.000000,316.849975,123.625948,0.000000,0.000000,317.586109,0.009201
4.500000,1.000000,329.094300,123.121063,0.000000,0.000000,329.925214,0.010632
4.600000,1.000000,341.268402,122.445384,0.000000,0.000000,342.205219,0.012232
4.700000,1.000000,353.355183,121.617743,0.000000,0.000000,354.409977,0.014016
4.800000,1.000000,365.339374,120.656788,0.000000,0.000000,366.525218,0.015999
4.900000,1.000000,377.207507,119.580838,0.000000,0.000000,378.538520,0.018194
5.000000,1.000000,388.947871,118.407760,0.000000,0.000000,390.439273,0.020620
5.100000,1.000000,400.550459,117.154860,0.000000,0.000000,402.218625,0.023293
5.200000,1.000000,412.006907,115.838789,0.000000,0.000000,413.869425,0.026231
5.300000,1.000000,423.310420,114.475471,0.000000,0.000000,425.386149,0.029452
5.400000,1.000000,434.455692,113.080037,0.000000,0.000000,436.764829,0.032977
5.500000,1.000000,445.438824,111.666781,0.000000,0.000000,448.002967,0.036827
5.600000,1.000000,456.257231,110.249124,0.000000,0.000000,459.099455,0.041023
5.700000,1.000000,466.909554,108.839589,0.000000,0.000000,470.054478,0.045589
5.800000,1.000000,477.395566,107.449786,0.000000,0.000000,480.869431,0.050548
5.900000,1.000000,487.716075,106.090409,0.000000,0.000000,491.546825,0.055926
6.000000,1.000000,497.872833,104.771238,0.000000,0.000000,502.090193,0.061749
6.100000,1.000000,507.868441,103.501143,4.000000,0.000000,512.504004,0.068046
6.200000,1.000000,517.706249,102.287902,4.000000,0.000000,522.793561,0.074846
6.300000,1.000000,527.390225,101.137614,4.000000,0.000000,532.964867,0.082178
6.400000,1.000000,536.924752,100.054226,4.000000,0.000000,543.024433,0.090076
6.500000,1.000000,546.314408,99.039352,4.000000,0.000000,552.979048,0.098572
6.600000,1.000000,555.563729,98.092304,4.000000,0.000000,562.835548,0.107700
6.700000,1.000000,564.676992,97.210280,4.000000,0.000000,572.600593,0.117497
6.800000,1.000000,573.658012,96.388634,4.000000,0.000000,582.280470,0.128000
6.900000,1.000000,582.509979,95.621202,4.000000,0.000000,591.880923,0.139246
7.000000,1.000000,591.235326,94.900643,4.000000,0.000000,601.407018,0.151276
7.100000,1.000000,599.835630,94.218781,4.000000,0.000000,610.863043,0.164131
7.200000,1.000000,608.311547,93.566924,4.000000,0.000000,620.252441,0.177851
7.300000,1.000000,616.662785,92.936161,4.000000,0.000000,629.577772,0.192482
7.400000,1.000000,624.888095,92.317621,4.000000,0.000000,638.840705,0.208065
7.500000,1.000000,632.985296,91.702695,4.000000,0.000000,648.042033,0.224646
7.600000,1.000000,640.951317,91.083222,4.000000,0.000000,657.181709,0.242271
7.700000,1.000000,648.782258,90.451637,4.000000,0.000000,666.258899,0.260985
7.800000,1.000000,656.473459,89.801082,4.000000,0.000000,675.272044,0.280836
7.900000,1.000000,664.019590,89.125490,4.000000,0.000000,684.218943,0.301870
8.000000,1.000000,671.414739,88.419632,4.000000,0.000000,693.096823,0.324134
8.100000,1.000000,678.652506,87.679150,4.000000,0.000000,701.902437,0.347676
8.200000,1.000000,685.726102,86.900555,4.000000,0.000000,710.632141,0.372542
8.300000,1.000000,692.628446,86.081218,4.000000,0.000000,719.281988,0.398781
8.400000,1.000000,699.352260,85.219334,4.000000,0.000000,727.847806,0.426439
8.500000,1.000000,705.890159,84.313888,4.000000,0.000000,736.325285,0.455561
8.600000,1.000000,712.234742,83.364598,4.000000,0.000000,744.710049,0.486193
8.700000,1.000000,718.378667,82.371860,4.000000,0.000000,752.997727,0.518380
8.800000,1.000000,724.314733,81.336681,4.000000,0.000000,761.184020,0.552165
8.900000,1.000000,730.035945,80.260618,4.000000,0.000000,769.264756,0.587591
9.000000,1.000000,735.535578,79.145707,4.000000,0.000000,777.235943,0.624698
9.100000,1.000000,740.807230,77.994397,4.000000,0.000000,785.093816,0.663526
9.200000,1.000000,745.844871,76.809486,4.000000,0.000000,792.834870,0.704112
9.300000,1.000000,750.642884,75.594055,4.000000,0.000000,800.455896,0.746494
9.400000,1.000000,755.196100,74.351409,4.000000,0.000000,807.954003,0.790704
9.500000,1.000000,759.499826,73.085020,4.000000,0.000000,815.326641,0.836776
9.600000,1.000000,763.549864,71.798475,4.000000,0.000000,822.571612,0.884738
9.700000,1.000000,767.342533,70.495424,4.000000,0.000000,829.687080,0.934619
9.800000,1.000000,770.874675,69.179541,4.000000,0.000000,836.671578,0.986444
9.900000,1.000000,774.143664,67.854478,4.000000,0.000000,843.524003,1.040235
10.000000,1.000000,777.147407,66.523835,4.000000,0.000000,850.243616,1.096013
10.100000,1.000000,779.884339,65.191126,4.000000,0.000000,856.830033,1.153795
10.200000,1.000000,782.353425,63.859754,4.000000,0.000000,863.283218,1.213597
10.300000,1.000000,784.554140,62.532985,4.000000,0.000000,869.603466,1.275430
10.400000,1.000000,786.486466,61.213932,4.000000,0.000000,875.791395,1.339304
10.500000,1.000000,788.150873,59.905541,4.000000,0.000000,881.847922,1.405226
10.600000,1.000000,789.548306,58.610572,4.000000,0.000000,887.774252,1.473200
10.700000,1.000000,790.680161,57.331599,4.000000,0.000000,893.571857,1.543226
10.800000,1.000000,791.548273,56.070996,4.000000,0.000000,899.242455,1.615302
10.900000,1.000000,792.154889,54.830937,4.000000,0.000000,904.787991,1.689425
11.000000,1.000000,792.502649,53.613394,4.000000,0.000000,910.210621,1.765587
11.100000,1.000000,792.594564,52.420139,4.000000,0.000000,915.512686,1.843777
11.200000,1.000000,792.433991,51.252742,4.000000,0.000000,920.696692,1.923984
11.300000,1.000000,792.024613,50.112579,4.000000,0.000000,925.765296,2.006190
11.400000,1.000000,791.370414,49.000833,4.000000,0.000000,930.721281,2.090379
11.500000,1.000000,790.475657,47.918506,4.000000,0.000000,935.567540,2.176530
11.600000,1.000000,789.344859,46.866420,4.000000,0.000000,940.307058,2.264620
11.700000,1.000000,787.982773,45.845229,4.000000,0.000000,944.942891,2.354623
11.800000,1.000000,786.394363,44.855425,4.000000,0.000000,949.478156,2.446512
11.900000,1.000000,784.584782,43.897348,4.000000,0.000000,953.916008,2.540256
12.000000,1.000000,782.559355,42.971195,4.000000,0.000000,958.259632,2.635824
12.100000,1.000000,780.323554,42.077030,4.000000,0.000000,962.512223,2.733181
12.200000,1.000000,777.882985,41.214791,4.000000,0.000000,966.676980,2.832291
12.300000,1.000000,775.243363,40.384305,4.000000,0.000000,970.757087,2.933117
12.400000,1.000000,772.410501,39.585290,4.000000,0.000000,974.755705,3.035617
12.500000,1.000000,769.390288,38.817369,4.000000,0.000000,978.675965,3.139752
12.600000,1.000000,766.188675,38.080080,4.000000,0.000000,982.520953,3.245478
12.700000,1.000000,762.811661,37.372879,4.000000,0.000000,986.293706,3.352750
12.800000,1.000000,759.265278,36.695156,4.000000,0.000000,989.997204,3.461523
12.900000,1.000000,755.555579,36.046237,4.000000,0.000000,993.634361,3.571750
13.000000,1.000000,751.688622,35.425396,4.000000,0.000000,997.208022,3.683383
13.100000,1.000000,747.670464,34.831859,4.000000,0.000000,1000.720957,3.796371
13.200000,1.000000,743.507145,34.264814,4.000000,0.000000,1004.175857,3.910666
13.300000,1.000000,739.204681,33.723414,4.000000,0.000000,1007.575329,4.026215
13.400000,1.000000,734.769055,33.206789,4.000000,0.000000,1010.921895,4.142968
13.500000,1.000000,730.206205,32.714045,4.000000,0.000000,1014.217988,4.260871
13.600000,1.000000,725.522022,32.244275,4.000000,0.000000,1017.465951,4.379870
13.700000,1.000000,720.722337,31.796561,4.000000,0.000000,1020.668037,4.499914
13.800000,1.000000,715.812921,31.369979,4.000000,0.000000,1023.826405,4.620947
13.900000,1.000000,710.799472,30.963603,4.000000,0.000000,1026.943123,4.742914
14.000000,1.000000,705.687614,30.576512,4.000000,0.000000,1030.020165,4.865762
14.100000,1.000000,700.482892,30.207789,4.000000,0.000000,1033.059415,4.989435
14.200000,1.000000,695.190768,29.856526,4.000000,0.000000,1036.062665,5.113879
14.300000,1.000000,689.816615,29.521828,4.000000,0.000000,1039.031616,5.239037
14.400000,1.000000,684.365717,29.202814,4.000000,0.000000,1041.967880,5.364856
14.500000,1.000000,678.843263,28.898621,4.000000,0.000000,1044.872984,5.491279
14.600000,1.000000,673.254345,28.608404,4.000000,0.000000,1047.748367,5.618253
14.700000,1.000000,667.603958,28.331338,4.000000,0.000000,1050.595387,5.745723
14.800000,1.000000,661.896996,28.066621,4.000000,0.000000,1053.415317,5.873635
14.900000,1.000000,656.138251,27.813475,4.000000,0.000000,1056.209356,6.001934
15.000000,1.000000,650.332412,27.571145,4.000000,0.000000,1058.978621,6.130567
15.100000,1.000000,644.484064,27.338901,4.000000,0.000000,1061.724158,6.259482
15.200000,1.000000,638.597687,27.116040,4.000000,0.000000,1064.446941,6.388624
15.300000,1.000000,632.677653,26.901884,4.000000,0.000000,1067.147875,6.517944
15.400000,1.000000,626.728229,26.695784,4.000000,0.000000,1069.827797,6.647388
15.500000,1.000000,620.753577,26.497116,4.000000,0.000000,1072.487482,6.776906
15.600000,1.000000,614.757749,26.305283,4.000000,0.000000,1075.127643,6.906449
15.700000,1.000000,608.744691,26.119715,4.000000,0.000000,1077.748936,7.035967
15.800000,1.000000,602.718243,25.939869,4.000000,0.000000,1080.351959,7.165411
15.900000,1.000000,596.682137,25.765229,4.000000,0.000000,1082.937260,7.294733
16.000000,1.000000,590.639998,25.595304,4.000000,0.000000,1085.505335,7.423887
16.100000,1.000000,584.595347,25.429631,4.000000,0.000000,1088.056631,7.552826
16.200000,1.000000,578.551595,25.267768,4.000000,0.000000,1090.591552,7.681506
16.300000,1.000000,572.512051,25.109303,4.000000,0.000000,1093.110458,7.809882
16.400000,1.000000,566.479917,24.953845,4.000000,0.000000,1095.613669,7.937910
16.500000,1.000000,560.458290,24.801027,4.000000,0.000000,1098.101469,8.065550
16.600000,1.000000,554.450164,24.650505,4.000000,0.000000,1100.574103,8.192759
16.700000,1.000000,548.458429,24.501959,4.000000,0.000000,1103.031785,8.319498
16.800000,1.000000,542.485871,24.355087,4.000000,0.000000,1105.474698,8.445727
16.900000,1.000000,536.535176,24.209612,4.000000,0.000000,1107.902995,8.571408
17.000000,1.000000,530.608927,24.065274,4.000000,0.000000,1110.316803,8.696505
17.100000,1.000000,524.709606,23.921833,4.000000,0.000000,1112.716224,8.820982
17.200000,1.000000,518.839595,23.779070,4.000000,0.000000,1115.101336,8.944804
17.300000,1.000000,513.001178,23.636780,4.000000,0.000000,1117.472196,9.067939
17.400000,1.000000,507.196540,23.494778,4.000000,0.000000,1119.828844,9.190353
17.500000,1.000000,501.427768,23.352896,4.000000,0.000000,1122.171298,9.312015
17.600000,1.000000,495.696853,23.210977,4.000000,0.000000,1124.499563,9.432897
17.700000,1.000000,490.005689,23.068885,4.000000,0.000000,1126.813630,9.552970
17.800000,1.000000,484.356077,22.926495,4.000000,0.000000,1129.113473,9.672205
17.900000,1.000000,478.749724,22.783695,4.000000,0.000000,1131.399058,9.790578
18.000000,1.000000,473.188243,22.640388,4.000000,0.000000,1133.670338,9.908062
18.100000,1.000000,467.673158,22.496487,4.000000,0.000000,1135.927259,10.024635
18.200000,1.000000,462.205901,22.351918,4.000000,0.000000,1138.169757,10.140274
18.300000,1.000000,456.787815,22.206617,4.000000,0.000000,1140.397763,10.254958
18.400000,1.000000,451.420156,22.060531,4.000000,0.000000,1142.611200,10.368667
18.500000,1.000000,446.104091,21.913617,4.000000,0.000000,1144.809988,10.481382
18.600000,1.000000,440.840706,21.765840,4.000000,0.000000,1146.994042,10.593086
18.700000,1.000000,435.630999,21.617173,4.000000,0.000000,1149.163275,10.703761
18.800000,1.000000,430.475888,21.467599,4.000000,0.000000,1151.317596,10.813395
18.900000,1.000000,425.376209,21.317107,4.000000,0.000000,1153.456914,10.921971
19.000000,1.000000,420.332720,21.165693,4.000000,0.000000,1155.581137,11.029478
19.100000,1.000000,415.346100,21.013360,4.000000,0.000000,1157.690174,11.135905
19.200000,1.000000,410.416953,20.860117,4.000000,0.000000,1159.783932,11.241240
19.300000,1.000000,405.545806,20.705978,4.000000,0.000000,1161.862321,11.345474
19.400000,1.000000,400.733117,20.550963,4.000000,0.000000,1163.925253,11.448599
19.500000,1.000000,395.979269,20.395095,4.000000,0.000000,1165.972641,11.550609
19.600000,1.000000,391.284581,20.238402,4.000000,0.000000,1168.004401,11.651497
19.700000,1.000000,386.649299,20.080918,4.000000,0.000000,1170.020452,11.751258
19.800000,1.000000,382.073609,19.922678,4.000000,0.000000,1172.020717,11.849888
19.900000,1.000000,377.557629,19.763721,4.000000,0.000000,1174.005122,11.947385
20.000000,1.000000,373.101418,19.604089,4.000000,0.000000,1175.973598,12.043747
20.100000,1.000000,368.704976,19.443826,4.000000,0.000000,1177.926079,12.138971
20.200000,1.000000,364.368244,19.282980,4.000000,0.000000,1179.862504,12.233060
20.300000,1.000000,360.091108,19.121599,4.000000,0.000000,1181.782818,12.326013
20.400000,1.000000,355.873401,18.959734,4.000000,0.000000,1183.686969,12.417832
20.500000,1.000000,351.714905,18.797437,4.000000,0.000000,1185.574912,12.508519
20.600000,1.000000,347.615353,18.634762,4.000000,0.000000,1187.446607,12.598079
20.700000,1.000000,343.574430,18.471762,4.000000,0.000000,1189.302017,12.686516
20.800000,1.000000,339.591776,18.308494,4.000000,0.000000,1191.141113,12.773833
20.900000,1.000000,335.666989,18.145013,4.000000,0.000000,1192.963872,12.860038
21.000000,1.000000,331.799627,17.981376,4.000000,0.000000,1194.770274,12.945135
21.100000,1.000000,327.989208,17.817638,4.000000,0.000000,1196.560307,13.029134
21.200000,1.000000,324.235215,17.653858,4.000000,0.000000,1198.333964,13.112040
21.300000,1.000000,320.537094,17.490090,4.000000,0.000000,1200.091243,13.193863
21.400000,1.000000,316.894263,17.326393,4.000000,0.000000,1201.832148,13.274611
21.500000,1.000000,313.306105,17.162822,4.000000,0.000000,1203.556690,13.354293
21.600000,1.000000,309.771979,16.999432,4.000000,0.000000,1205.264882,13.432920
21.700000,1.000000,306.291216,16.836279,4.000000,0.000000,1206.956747,13.510501
21.800000,1.000000,302.863123,16.673418,4.000000,0.000000,1208.632311,13.587048
21.900000,1.000000,299.486985,16.510901,4.000000,0.000000,1210.291605,13.662572
22.000000,1.000000,296.162067,16.348782,4.000000,0.000000,1211.934667,13.737084
22.100000,1.000000,292.887615,16.187112,4.000000,0.000000,1213.561538,13.810596
22.200000,1.000000,289.662860,16.025942,4.000000,0.000000,1215.172267,13.883121
22.300000,1.000000,286.487017,15.865322,4.000000,0.000000,1216.766906,13.954671
22.400000,1.000000,283.359290,15.705299,4.000000,0.000000,1218.345512,14.025259
22.500000,1.000000,280.278869,15.545922,4.000000,0.000000,1219.908147,14.094898
22.600000,1.000000,277.244938,15.387237,4.000000,0.000000,1221.454878,14.163601
22.700000,1.000000,274.256671,15.229287,4.000000,0.000000,1222.985777,14.231381
22.800000,1.000000,271.313236,15.072115,4.000000,0.000000,1224.500919,14.298253
22.900000,1.000000,268.413798,14.915765,4.000000,0.000000,1226.000384,14.364230
23.000000,1.000000,265.557517,14.760275,4.000000,0.000000,1227.484257,14.429326
23.100000,1.000000,262.743552,14.605685,4.000000,0.000000,1228.952624,14.493555
23.200000,1.000000,259.971063,14.452032,4.000000,0.000000,1230.405579,14.556931
23.300000,1.000000,257.239208,14.299352,4.000000,0.000000,1231.843216,14.619467
23.400000,1.000000,254.547151,14.147679,4.000000,0.000000,1233.265635,14.681178
23.500000,1.000000,251.894056,13.997046,4.000000,0.000000,1234.672938,14.742078
23.600000,1.000000,249.279093,13.847483,4.000000,0.000000,1236.065230,14.802181
23.700000,1.000000,246.701439,13.699021,4.000000,0.000000,1237.442620,14.861502
23.800000,1.000000,244.160277,13.551688,4.000000,0.000000,1238.805220,14.920053
23.900000,1.000000,241.654795,13.405510,4.000000,0.000000,1240.153143,14.977848
24.000000,1.000000,239.184194,13.260512,4.000000,0.000000,1241.486507,15.034903
24.100000,1.000000,236.747682,13.116717,4.000000,0.000000,1242.805430,15.091229
24.200000,1.000000,234.344477,12.974147,4.000000,0.000000,1244.110034,15.146841
24.300000,1.000000,231.973809,12.832823,4.000000,0.000000,1245.400443,15.201753
24.400000,1.000000,229.634920,12.692764,4.000000,0.000000,1246.676782,15.255976
24.500000,1.000000,227.327063,12.553987,4.000000,0.000000,1247.939178,15.309526
24.600000,1.000000,225.049505,12.416507,4.000000,0.000000,1249.187760,15.362413
24.700000,1.000000,222.801527,12.280340,4.000000,0.000000,1250.422660,15.414652
24.800000,1.000000,220.582422,12.145498,4.000000,0.000000,1251.644008,15.466255
24.900000,1.000000,218.391498,12.011993,4.000000,0.000000,1252.851938,15.517233
25.000000,1.000000,216.228081,11.879836,4.000000,0.000000,1254.046584,15.567600
25.100000,1.000000,214.091507,11.749035,4.000000,0.000000,1255.228082,15.617367
25.200000,1.000000,211.981130,11.619598,4.000000,0.000000,1256.396567,15.666546
25.300000,1.000000,209.896320,11.491532,4.000000,0.000000,1257.552176,15.715149
25.400000,1.000000,207.836463,11.364842,4.000000,0.000000,1258.695047,15.763186
25.500000,1.000000,205.800959,11.239531,4.000000,0.000000,1259.825316,15.810669
25.600000,1.000000,203.789225,11.115603,4.000000,0.000000,1260.943123,15.857608
25.700000,1.000000,201.800696,10.993060,4.000000,0.000000,1262.048606,15.904015
25.800000,1.000000,199.834821,10.871901,4.000000,0.000000,1263.141903,15.949899
25.900000,1.000000,197.891065,10.752127,4.000000,0.000000,1264.223153,15.995271
26.000000,1.000000,195.968912,10.633736,4.000000,0.000000,1265.292494,16.040140
26.100000,1.000000,194.067859,10.516725,4.000000,0.000000,1266.350064,16.084517
26.200000,1.000000,192.187422,10.401091,4.000000,0.000000,1267.396001,16.128409
26.300000,1.000000,190.327129,10.286830,4.000000,0.000000,1268.430443,16.171827
26.400000,1.000000,188.486528,10.173937,4.000000,0.000000,1269.453527,16.214780
26.500000,1.000000,186.665180,10.062405,4.000000,0.000000,1270.465388,16.257275
26.600000,1.000000,184.862663,9.952227,4.000000,0.000000,1271.466163,16.299321
26.700000,1.000000,183.078568,9.843396,4.000000,0.000000,1272.455988,16.340928
26.800000,1.000000,181.312505,9.735904,4.000000,0.000000,1273.434995,16.382101
26.900000,1.000000,179.564095,9.629741,4.000000,0.000000,1274.403320,16.422849
27.000000,1.000000,177.832974,9.524899,4.000000,0.000000,1275.361093,16.463180
27.100000,1.000000,176.118794,9.421365,4.000000,0.000000,1276.308447,16.503101
27.200000,1.000000,174.421221,9.319130,4.000000,0.000000,1277.245512,16.542618
27.300000,1.000000,172.739932,9.218183,4.000000,0.000000,1278.172418,16.581738
27.400000,1.000000,171.074619,9.118510,4.000000,0.000000,1279.089292,16.620469
27.500000,1.000000,169.424987,9.020100,4.000000,0.000000,1279.996261,16.658815
27.600000,1.000000,167.790754,8.922940,4.000000,0.000000,1280.893451,16.696784
27.700000,1.000000,166.171649,8.827017,4.000000,0.000000,1281.780987,16.734382
27.800000,1.000000,164.567413,8.732316,4.000000,0.000000,1282.658991,16.771613
27.900000,1.000000,162.977801,8.638824,4.000000,0.000000,1283.527584,16.808484
28.000000,1.000000,161.402576,8.546527,4.000000,0.000000,1284.386888,16.845000
28.100000,1.000000,159.841513,8.455410,4.000000,0.000000,1285.237021,16.881166
28.200000,1.000000,158.294398,8.365458,4.000000,0.000000,1286.078100,16.916987
28.300000,1.000000,156.761026,8.276656,4.000000,0.000000,1286.910240,16.952467
28.400000,1.000000,155.241203,8.188989,4.000000,0.000000,1287.733557,16.987612
28.500000,1.000000,153.734743,8.102442,4.000000,0.000000,1288.548163,17.022426
28.600000,1.000000,152.241470,8.016998,4.000000,0.000000,1289.354168,17.056913
28.700000,1.000000,150.761217,7.932642,4.000000,0.000000,1290.151683,17.091078
28.800000,1.000000,149.293822,7.849359,4.000000,0.000000,1290.940816,17.124924
28.900000,1.000000,147.839135,7.767132,4.000000,0.000000,1291.721673,17.158455
29.000000,1.000000,146.397011,7.685946,4.000000,0.000000,1292.494359,17.191676
29.100000,1.000000,144.967313,7.605784,4.000000,0.000000,1293.258977,17.224588
29.200000,1.000000,143.549910,7.526631,4.000000,0.000000,1294.015629,17.257197
29.300000,1.000000,142.144679,7.448472,4.000000,0.000000,1294.764415,17.289506
29.400000,1.000000,140.751502,7.371289,4.000000,0.000000,1295.505434,17.321517
29.500000,1.000000,139.370267,7.295067,4.000000,0.000000,1296.238782,17.353234
29.600000,1.000000,138.000867,7.219791,4.000000,0.000000,1296.964554,17.384660
29.700000,1.000000,136.643200,7.145446,4.000000,0.000000,1297.682846,17.415797
29.800000,1.000000,135.297170,7.072014,4.000000,0.000000,1298.393748,17.446650
29.900000,1.000000,133.962685,6.999481,4.000000,0.000000,1299.097351,17.477219
30.000000,1.000000,132.639658,6.927833,4.000000,0.000000,1299.793746,17.507509
30.100000,1.000000,131.328003,6.857052,4.000000,0.000000,1300.483018,17.537521
30.200000,1.000000,130.027641,6.787126,4.000000,0.000000,1301.165255,17.567258
30.300000,1.000000,128.738495,6.718038,4.000000,0.000000,1301.840541,17.596723
30.400000,1.000000,127.460491,6.649775,4.000000,0.000000,1302.508959,17.625918
30.500000,1.000000,126.193560,6.582322,4.000000,0.000000,1303.170591,17.654845
30.600000,1.000000,124.937631,6.515664,4.000000,0.000000,1303.825517,17.683506
30.700000,1.000000,123.692641,6.449788,4.000000,0.000000,1304.473816,17.711904
30.800000,1.000000,122.458526,6.384680,4.000000,0.000000,1305.115565,17.740040
30.900000,1.000000,121.235223,6.320326,4.000000,0.000000,1305.750841,17.767917
31.000000,1.000000,120.022674,6.256713,4.000000,0.000000,1306.379719,17.795537
31.100000,1.000000,118.820822,6.193828,4.000000,0.000000,1307.002272,17.822901
31.200000,1.000000,117.629608,6.131659,4.000000,0.000000,1307.618571,17.850012
31.300000,1.000000,116.448978,6.070192,4.000000,0.000000,1308.228689,17.876872
31.400000,1.000000,115.278878,6.009414,4.000000,0.000000,1308.832694,17.903482
31.500000,1.000000,114.119255,5.949315,4.000000,0.000000,1309.430655,17.929844
31.600000,1.000000,112.970056,5.889882,4.000000,0.000000,1310.022639,17.955960
31.700000,1.000000,111.831230,5.831104,4.000000,0.000000,1310.608712,17.981832
31.800000,1.000000,110.702724,5.772969,4.000000,0.000000,1311.188939,18.007462
31.900000,1.000000,109.584489,5.715466,4.000000,0.000000,1311.763385,18.032850
32.000000,1.000000,108.476474,5.658584,4.000000,0.000000,1312.332110,18.058000
32.100000,1.000000,107.378627,5.602313,4.000000,0.000000,1312.895178,18.082912
32.200000,1.000000,106.290900,5.546642,4.000000,0.000000,1313.452649,18.107589
32.300000,1.000000,105.213240,5.491562,4.000000,0.000000,1314.004582,18.132031
32.400000,1.000000,104.145599,5.437062,4.000000,0.000000,1314.551036,18.156241
32.500000,1.000000,103.087925,5.383133,4.000000,0.000000,1315.092068,18.180220
32.600000,1.000000,102.040166,5.329766,4.000000,0.000000,1315.627735,18.203970
32.700000,1.000000,101.002272,5.276951,4.000000,0.000000,1316.158092,18.227492
32.800000,1.000000,99.974192,5.224679,4.000000,0.000000,1316.683195,18.250789
32.900000,1.000000,98.955871,5.172943,4.000000,0.000000,1317.203098,18.273860
33.000000,1.000000,97.947259,5.121734,4.000000,0.000000,1317.717853,18.296709
33.100000,1.000000,96.948302,5.071043,4.000000,0.000000,1318.227513,18.319337
33.200000,1.000000,95.958945,5.020863,4.000000,0.000000,1318.732129,18.341745
33.300000,1.000000,94.979135,4.971185,4.000000,0.000000,1319.231752,18.363936
33.400000,1.000000,94.008815,4.922004,4.000000,0.000000,1319.726432,18.385909
33.500000,1.000000,93.047932,4.873310,4.000000,0.000000,1320.216218,18.407668
33.600000,1.000000,92.096427,4.825098,4.000000,0.000000,1320.701159,18.429213
33.700000,1.000000,91.154244,4.777361,4.000000,0.000000,1321.181302,18.450546
33.800000,1.000000,90.221325,4.730091,4.000000,0.000000,1321.656694,18.471670
33.900000,1.000000,89.297611,4.683283,4.000000,0.000000,1322.127382,18.492584
34.000000,1.000000,88.383044,4.636930,4.000000,0.000000,1322.593412,18.513292
